,home_id,home,home_score,away_id,away,away_score,startdate,complete
3273,2097,Campbell,7.0,48,Delaware,45.0,2023-11-11T18:00:00.000Z,True
3272,282,Indiana State,27.0,2710,Western Illinois,6.0,2023-11-11T18:00:00.000Z,True
3271,2083,Bucknell,47.0,46,Georgetown,50.0,2023-11-11T18:00:00.000Z,True
3270,2142,Colgate,37.0,2329,Lehigh,21.0,2023-11-11T18:00:00.000Z,True
3269,2065,Bethune-Cookman,31.0,2010,Alabama A&M,14.0,2023-11-11T18:00:00.000Z,True
3268,2364,Minnesota State,21.0,134,Minnesota-Duluth,33.0,2023-11-11T18:00:00.000Z,True
3267,3066,Concordia-St. Paul,21.0,2844,Wayne State NE,56.0,2023-11-11T18:00:00.000Z,True
3264,2587,Southwest Minnesota State,28.0,2894,Sioux Falls,10.0,2023-11-11T18:00:00.000Z,True
3232,268,Lawrence,34.0,2891,Ripon,55.0,2023-11-11T18:00:00.000Z,True
3241,2717,Western Carolina,58.0,2193,East Tennessee State,7.0,2023-11-11T18:00:00.000Z,True
3230,2559,Shippensburg,17.0,367,Gannon,10.0,2023-11-11T18:00:00.000Z,True
3218,108,Harvard,25.0,219,Pennsylvania,23.0,2023-11-11T18:00:00.000Z,True
3219,2261,Hampton,10.0,2729,William & Mary,31.0,2023-11-11T18:00:00.000Z,True
3220,2197,Eastern Illinois,30.0,2634,Tennessee State,17.0,2023-11-11T18:00:00.000Z,True
3231,2042,Augustana IL,17.0,3071,North Central,61.0,2023-11-11T18:00:00.000Z,True
3222,2369,Mars Hill,21.0,2444,Newberry,14.0,2023-11-11T18:00:00.000Z,True
3223,227,Rhode Island,31.0,2448,North Carolina A&T,24.0,2023-11-11T18:00:00.000Z,True
3221,2168,Dayton,35.0,2368,Marist,6.0,2023-11-11T18:00:00.000Z,True
3225,67,Luther,10.0,49,Dubuque,42.0,2023-11-11T18:00:00.000Z,True
3226,2085,Buffalo State,7.0,2779,St Lawrence,30.0,2023-11-11T18:00:00.000Z,True
3227,125,Grand Valley State,38.0,110254,Davenport,0.0,2023-11-11T18:00:00.000Z,True
3228,2392,Michigan Tech,21.0,129,Saginaw Valley,38.0,2023-11-11T18:00:00.000Z,True
3229,128,Northern Michigan,20.0,425,Northern State,44.0,2023-11-11T18:00:00.000Z,True
3224,2524,Rockford,61.0,2151,Concordia IL,41.0,2023-11-11T18:00:00.000Z,True
3294,2188,East Stroudsburg,37.0,2858,California PA,30.0,2023-11-11T18:05:00.000Z,True
3295,89,Wabash College,30.0,83,DePauw,33.0,2023-11-11T18:07:00.000Z,True
3300,426,Mount Union,41.0,188,Baldwin-Wallace,17.0,2023-11-11T18:30:00.000Z,True
3296,317,Marietta,21.0,332,Muskingum,20.0,2023-11-11T18:30:00.000Z,True
3297,2262,Hanover,36.0,2233,Franklin,17.0,2023-11-11T18:30:00.000Z,True
3298,2362,Manchester,37.0,2023,Anderson IN,7.0,2023-11-11T18:30:00.000Z,True
3299,86,Rose-Hulman,20.0,2419,Mount St. Joseph,68.0,2023-11-11T18:30:00.000Z,True
3301,359,Otterbein,22.0,2302,John Carroll,37.0,2023-11-11T18:30:00.000Z,True
3303,190,Defiance,35.0,2074,Bluffton,42.0,2023-11-11T18:30:00.000Z,True
3304,231,Furman,37.0,2678,VMI,3.0,2023-11-11T18:30:00.000Z,True
3305,159,Dartmouth,30.0,172,Cornell,14.0,2023-11-11T18:30:00.000Z,True
3302,191,Heidelberg,31.0,424,Capital,17.0,2023-11-11T18:30:00.000Z,True
3346,63,Buena Vista,25.0,6845,Nebraska Wesleyan University,20.0,2023-11-11T19:00:00.000Z,True
3347,2395,Midwestern State,21.0,2658,Texas A&M-Kingsville,27.0,2023-11-11T19:00:00.000Z,True
3311,38,Colorado,31.0,12,Arizona,34.0,2023-11-11T19:00:00.000Z,True
3348,2402,Missouri S&T,14.0,2654,Truman State,24.0,2023-11-11T19:00:00.000Z,True
3349,2152,Concordia MN,21.0,2600,St. Johns MN,48.0,2023-11-11T19:00:00.000Z,True
3350,2181,Drake,16.0,2506,Presbyterian College,14.0,2023-11-11T19:00:00.000Z,True
3351,162,Hamline,7.0,133,St. Olaf College,28.0,2023-11-11T19:00:00.000Z,True
3352,2424,New Mexico Highlands,24.0,11,Colorado Mesa,38.0,2023-11-11T19:00:00.000Z,True
3354,241,McMurry,37.0,2834,Sul Ross State,23.0,2023-11-11T19:00:00.000Z,True
3355,2639,Texas Lutheran,29.0,2045,Austin College,10.0,2023-11-11T19:00:00.000Z,True
3356,2170,Delta State,41.0,2401,Mississippi College,3.0,2023-11-11T19:00:00.000Z,True
3310,2757,Berry College,36.0,2519,Rhodes,12.0,2023-11-11T19:00:00.000Z,True
3309,2687,Washburn,45.0,196,Northeastern State,14.0,2023-11-11T19:00:00.000Z,True
3308,154,Wake Forest,6.0,152,NC State,26.0,2023-11-11T19:00:00.000Z,True
3307,2231,Fort Hays State,42.0,2214,Emporia State,45.0,2023-11-11T19:00:00.000Z,True
3306,306,Illinois Wesleyan,49.0,72,Elmhurst,13.0,2023-11-11T19:00:00.000Z,True
3353,2851,Winona State,13.0,568,Minot State,7.0,2023-11-11T19:00:00.000Z,True
3345,2564,Simpson College,14.0,2964,Central,69.0,2023-11-11T19:00:00.000Z,True
3340,2802,Bethel MN,31.0,2968,Gustavus Adolphus,7.0,2023-11-11T19:00:00.000Z,True
3343,271,UW-Oshkosh,38.0,2723,UW-River Falls,31.0,2023-11-11T19:00:00.000Z,True
3328,2888,Ouachita Baptist,27.0,2271,Henderson State,31.0,2023-11-11T19:00:00.000Z,True
3327,2046,Austin Peay,30.0,3101,Utah Tech,17.0,2023-11-11T19:00:00.000Z,True
3326,257,Richmond,38.0,2210,Elon,24.0,2023-11-11T19:00:00.000Z,True
3325,6353,Lakeland University,35.0,101,Eureka College,34.0,2023-11-11T19:00:00.000Z,True
3324,2044,Aurora,23.0,409,Concordia WI,0.0,2023-11-11T19:00:00.000Z,True
3323,2433,Louisiana Monroe,14.0,2653,Troy,45.0,2023-11-11T19:00:00.000Z,True
3322,2815,Lindenwood,3.0,2803,Bryant,38.0,2023-11-11T19:00:00.000Z,True
3321,2703,Western New Mexico,25.0,2201,Eastern New Mexico,24.0,2023-11-11T19:00:00.000Z,True
3320,2745,UW-Whitewater,59.0,2738,Wisconsin-Eau Claire,0.0,2023-11-11T19:00:00.000Z,True
3319,75,North Park,26.0,396,Wheaton College Ill,42.0,2023-11-11T19:00:00.000Z,True
3318,15,Anna Maria College,58.0,293,Castleton State College,23.0,2023-11-11T19:00:00.000Z,True
3317,2743,Wisconsin-Stevens Point,7.0,2740,Wisconsin-La Crosse,41.0,2023-11-11T19:00:00.000Z,True
3316,2079,Bridgewater VA,47.0,2258,Guilford,15.0,2023-11-11T19:00:00.000Z,True
3315,2043,Augustana SD,38.0,132,Bemidji State,19.0,2023-11-11T19:00:00.000Z,True
3312,74,Millikin,15.0,2106,Carthage,24.0,2023-11-11T19:00:00.000Z,True
3329,2247,Georgia State,14.0,2026,Appalachian State,42.0,2023-11-11T19:00:00.000Z,True
3344,256,James Madison,44.0,41,Connecticut,6.0,2023-11-11T19:00:00.000Z,True
3330,2399,Minnesota-Morris,42.0,583,Northwestern MN,39.0,2023-11-11T19:00:00.000Z,True
3314,2429,Charlotte,38.0,235,Memphis,44.0,2023-11-11T19:00:00.000Z,True
3342,2758,Howard Payne,10.0,2371,Mary Hardin-Baylor,35.0,2023-11-11T19:00:00.000Z,True
3341,124,Augsburg,25.0,2101,Carleton,41.0,2023-11-11T19:00:00.000Z,True
3339,2237,Fort Lewis,0.0,2146,Colorado Mines,82.0,2023-11-11T19:00:00.000Z,True
3338,2141,Coe,54.0,263,Loras College,14.0,2023-11-11T19:00:00.000Z,True
3337,2938,Huntingdon,21.0,286,NC Wesleyan,0.0,2023-11-11T19:00:00.000Z,True
3336,2586,Southwest Baptist,3.0,2292,Indianapolis,41.0,2023-11-11T19:00:00.000Z,True
3335,2816,McKendree,35.0,2911,William Jewell College,14.0,2023-11-11T19:00:00.000Z,True
3313,2733,Wilmington OH,14.0,427,Ohio Northern,38.0,2023-11-11T19:00:00.000Z,True
3334,2359,Macalester,40.0,375,St. Scholastica,20.0,2023-11-11T19:00:00.000Z,True
3333,2643,The Citadel,3.0,2747,Wofford,11.0,2023-11-11T19:00:00.000Z,True
3332,2123,Chadron State,27.0,613,South Dakota Mines,19.0,2023-11-11T19:00:00.000Z,True
3331,2194,East Texas Baptist,27.0,2810,Hardin-Simmons,42.0,2023-11-11T19:00:00.000Z,True
3357,2635,Tennessee Tech,0.0,2241,Gardner-Webb,35.0,2023-11-11T19:30:00.000Z,True
3358,138,Northwest Missouri State,56.0,2438,Nebraska-Kearney,7.0,2023-11-11T19:30:00.000Z,True
3359,147,Montana State,57.0,331,Eastern Washington,14.0,2023-11-11T20:00:00.000Z,True
3360,272,Wisconsin-Platteville,41.0,2744,UW-Stout,24.0,2023-11-11T20:00:00.000Z,True
3361,2832,St. Norbert,24.0,2283,Benedictine IL,0.0,2023-11-11T20:00:00.000Z,True
3379,2570,Colorado State-Pueblo,42.0,2069,Black Hills State,37.0,2023-11-11T20:00:00.000Z,True
3364,2623,Missouri State,35.0,2460,Northern Iowa,16.0,2023-11-11T20:00:00.000Z,True
3362,110243,University of Texas of the Permian Basin,42.0,2120,Central Washington,14.0,2023-11-11T20:00:00.000Z,True
3384,2306,Kansas State,59.0,239,Baylor,25.0,2023-11-11T20:00:00.000Z,True
3383,2382,Mercer,28.0,2535,Samford,21.0,2023-11-11T20:00:00.000Z,True
3382,338,Kennesaw State,63.0,2355,Virginia Lynchburg,3.0,2023-11-11T20:00:00.000Z,True
3381,328,Utah State,41.0,2440,Nevada,24.0,2023-11-11T20:00:00.000Z,True
3380,2348,Louisiana Tech,27.0,2534,Sam Houston State,42.0,2023-11-11T20:00:00.000Z,True
3378,2001,Adams State,24.0,2714,Western State,45.0,2023-11-11T20:00:00.000Z,True
3377,2403,Missouri Southern State,47.0,137,Missouri Western,41.0,2023-11-11T20:00:00.000Z,True
3376,90,Pittsburg State,20.0,2122,Central Oklahoma,10.0,2023-11-11T20:00:00.000Z,True
3375,199,Southeastern Oklahoma,24.0,2191,East Central,14.0,2023-11-11T20:00:00.000Z,True
3363,2220,Fayetteville State,10.0,2676,Virginia Union,21.0,2023-11-11T20:00:00.000Z,True
3373,2568,Southern Arkansas,60.0,2028,Arkansas-Monticello,17.0,2023-11-11T20:00:00.000Z,True
3372,2033,Arkansas Tech,0.0,2264,Harding,56.0,2023-11-11T20:00:00.000Z,True
3371,2464,Northern Arizona,28.0,2458,Northern Colorado,7.0,2023-11-11T20:00:00.000Z,True
3370,2692,Weber State,31.0,70,Idaho,29.0,2023-11-11T20:00:00.000Z,True
3369,2000,Abilene Christian,30.0,2627,Tarleton State,31.0,2023-11-11T20:00:00.000Z,True
3368,2582,Southern,21.0,2504,Prairie View,27.0,2023-11-11T20:00:00.000Z,True
3367,2400,Mississippi Valley State,3.0,2011,Alabama State,20.0,2023-11-11T20:00:00.000Z,True
3366,2630,UT Martin,41.0,2546,Southeast Missouri State,14.0,2023-11-11T20:00:00.000Z,True
3374,200,Southern Nazarene,49.0,319,Oklahoma Baptist,21.0,2023-11-11T20:00:00.000Z,True
3365,2916,Incarnate Word,1.0,2466,Northwestern State,0.0,2023-11-11T20:00:00.000Z,True
3398,2509,Purdue,49.0,135,Minnesota,30.0,2023-11-11T20:30:00.000Z,True
3397,2393,Middle Tennessee,40.0,2229,Florida International,6.0,2023-11-11T20:30:00.000Z,True
3396,2449,North Dakota State,34.0,79,Southern Illinois,10.0,2023-11-11T20:30:00.000Z,True
3394,275,Wisconsin,10.0,77,Northwestern,24.0,2023-11-11T20:30:00.000Z,True
3393,47,Howard,50.0,2428,North Carolina Central,20.0,2023-11-11T20:30:00.000Z,True
3395,98,Western Kentucky,29.0,166,New Mexico State,38.0,2023-11-11T20:30:00.000Z,True
3391,264,Washington,35.0,254,Utah,28.0,2023-11-11T20:30:00.000Z,True
3392,142,Missouri,36.0,2633,Tennessee,7.0,2023-11-11T20:30:00.000Z,True
3385,2294,Iowa,22.0,164,Rutgers,0.0,2023-11-11T20:30:00.000Z,True
3386,2116,UCF,45.0,197,Oklahoma State,3.0,2023-11-11T20:30:00.000Z,True
3389,52,Florida State,27.0,2390,Miami,20.0,2023-11-11T20:30:00.000Z,True
3388,324,Coastal Carolina,31.0,326,Texas State,23.0,2023-11-11T20:30:00.000Z,True
3390,2426,Navy,31.0,5,UAB,6.0,2023-11-11T20:30:00.000Z,True
3387,183,Syracuse,28.0,221,Pittsburgh,13.0,2023-11-11T20:30:00.000Z,True
3399,2447,Nicholls,37.0,2320,Lamar,24.0,2023-11-11T21:00:00.000Z,True
3400,2823,Northwestern Oklahoma State,41.0,2927,Southwestern Oklahoma,0.0,2023-11-11T21:00:00.000Z,True
3401,203,Linfield,24.0,2721,Whitworth,28.0,2023-11-11T21:00:00.000Z,True
3402,2930,Willamette,13.0,2333,Lewis & Clark,63.0,2023-11-11T21:00:00.000Z,True
3405,2508,Puget Sound,7.0,2486,Pacific Lutheran,42.0,2023-11-11T21:00:00.000Z,True
3406,29,Redlands,6.0,17,Claremont,21.0,2023-11-11T21:00:00.000Z,True
3407,411,Chapman,41.0,2923,Pomona-Pitzer,20.0,2023-11-11T21:00:00.000Z,True
3408,301,San Diego,14.0,2900,St. Thomas MN,20.0,2023-11-11T21:00:00.000Z,True
3409,8,Arkansas,10.0,2,Auburn,48.0,2023-11-11T21:00:00.000Z,True
3410,2839,Tusculum,7.0,2331,Lenoir-Rhyne,48.0,2023-11-11T21:00:00.000Z,True
3411,25,California,42.0,265,Washington State,39.0,2023-11-11T21:00:00.000Z,True
3412,2226,Florida Atlantic,7.0,151,East Carolina,22.0,2023-11-11T21:00:00.000Z,True
3403,2318,La Verne,31.0,2094,Cal Lutheran,24.0,2023-11-11T21:00:00.000Z,True
3404,2882,UNC Pembroke,68.0,2148,Concord,21.0,2023-11-11T21:00:00.000Z,True
3413,2837,Texas A&M-Commerce,14.0,2545,Southeastern Louisiana,52.0,2023-11-11T21:30:00.000Z,True
3415,33,Colby,14.0,340,Bowdoin,35.0,2023-11-11T22:00:00.000Z,True
3414,2110,Central Arkansas,27.0,2198,Eastern Kentucky,24.0,2023-11-11T22:00:00.000Z,True
3421,6,South Alabama,21.0,2032,Arkansas State,14.0,2023-11-11T22:00:00.000Z,True
3420,561,Mayville State,45.0,446,Martin Luther College,20.0,2023-11-11T22:00:00.000Z,True
3416,2316,Kentucky Wesleyan,23.0,308,Ashland,56.0,2023-11-11T22:00:00.000Z,True
3418,16,Sacramento State,41.0,13,Cal Poly,30.0,2023-11-11T22:00:00.000Z,True
3417,118,Johns Hopkins,58.0,2700,McDaniel College,7.0,2023-11-11T22:00:00.000Z,True
3419,2617,Stephen F. Austin,17.0,253,Southern Utah,45.0,2023-11-11T22:00:00.000Z,True
3422,204,Oregon State,62.0,24,Stanford,17.0,2023-11-11T22:30:00.000Z,True
3424,143,Washington MO,35.0,32,Carroll WI,23.0,2023-11-11T23:00:00.000Z,True
3425,109,MIT,25.0,2749,Worcester Polytechnic,21.0,2023-11-11T23:00:00.000Z,True
3426,304,Idaho State,14.0,302,UC Davis,21.0,2023-11-11T23:00:00.000Z,True
3423,2818,Montclair State,14.0,2422,Muhlenberg,45.0,2023-11-11T23:00:00.000Z,True
3430,415,George Fox University,45.0,205,Pacific OR,42.0,2023-11-12T00:00:00.000Z,True
3427,2025,Angelo State,31.0,2848,Western Oregon,13.0,2023-11-12T00:00:00.000Z,True
3428,2102,Carnegie Mellon,31.0,2963,Case Western Reserve,21.0,2023-11-12T00:00:00.000Z,True
3429,2673,Valdosta State,58.0,2698,West Georgia,28.0,2023-11-12T00:00:00.000Z,True
3433,61,Georgia,52.0,145,Ole Miss,17.0,2023-11-12T00:00:00.000Z,True
3434,201,Oklahoma,59.0,277,West Virginia,20.0,2023-11-12T00:00:00.000Z,True
3435,248,Houston,14.0,2132,Cincinnati,24.0,2023-11-12T00:00:00.000Z,True
3431,36,Colorado State,22.0,21,San Diego State,19.0,2023-11-12T00:00:00.000Z,True
3432,276,Marshall,38.0,290,Georgia Southern,33.0,2023-11-12T00:00:00.000Z,True
3436,2636,UT San Antonio,34.0,242,Rice,14.0,2023-11-12T00:30:00.000Z,True
3437,2628,TCU,26.0,251,Texas,29.0,2023-11-12T00:30:00.000Z,True
3438,99,LSU,52.0,57,Florida,35.0,2023-11-12T00:30:00.000Z,True
3439,245,Texas A&M,51.0,344,Mississippi State,10.0,2023-11-12T00:30:00.000Z,True
3440,194,Ohio State,38.0,127,Michigan State,3.0,2023-11-12T00:30:00.000Z,True
3441,2377,McNeese,24.0,2277,Houston Christian,35.0,2023-11-12T01:00:00.000Z,True
3442,153,North Carolina,47.0,150,Duke,45.0,2023-11-12T01:00:00.000Z,True
3443,26,UCLA,7.0,9,Arizona State,17.0,2023-11-12T02:00:00.000Z,True
3444,2502,Portland State,10.0,149,Montana,34.0,2023-11-12T02:00:00.000Z,True
3445,68,Boise State,42.0,167,New Mexico,14.0,2023-11-12T03:00:00.000Z,True
3446,252,BYU,13.0,66,Iowa State,45.0,2023-11-12T03:15:00.000Z,True
3448,2483,Oregon,36.0,30,USC,27.0,2023-11-12T03:30:00.000Z,True
3447,23,San José State,42.0,278,Fresno State,18.0,2023-11-12T03:30:00.000Z,True
3450,50,Florida A&M,28.0,124179,Lincoln University CA,0.0,2023-11-12T04:00:00.000Z,True
3449,62,Hawai'i,27.0,2005,Air Force,13.0,2023-11-12T04:00:00.000Z,True
3451,402,Worcester State College,,2967,Framingham State,,2023-11-12T17:00:00.000Z,False
3452,2640,Texas Southern,44.0,2016,Alcorn State,10.0,2023-11-12T20:00:00.000Z,True
3455,189,Bowling Green,31.0,2649,Toledo,32.0,2023-11-15T00:00:00.000Z,True
3454,2199,Eastern Michigan,30.0,2006,Akron,27.0,2023-11-15T00:00:00.000Z,True
3453,2459,Northern Illinois,24.0,2711,Western Michigan,0.0,2023-11-15T00:00:00.000Z,True
3456,195,Ohio,34.0,2117,Central Michigan,20.0,2023-11-16T00:00:00.000Z,True
3457,193,Miami OH,23.0,2084,Buffalo,10.0,2023-11-16T00:00:00.000Z,True
3459,2010,Alabama A&M,30.0,2400,Mississippi Valley State,21.0,2023-11-17T00:00:00.000Z,True
3458,2545,Southeastern Louisiana,16.0,2447,Nicholls,21.0,2023-11-17T00:00:00.000Z,True
3460,221,Pittsburgh,24.0,103,Boston College,16.0,2023-11-17T00:00:00.000Z,True
3461,2636,UT San Antonio,49.0,58,South Florida,21.0,2023-11-18T02:00:00.000Z,True
3462,265,Washington State,56.0,38,Colorado,14.0,2023-11-18T03:30:00.000Z,True
3496,56,Stetson,20.0,301,San Diego,47.0,2023-11-18T17:00:00.000Z,True
3495,2226,Florida Atlantic,8.0,2655,Tulane,24.0,2023-11-18T17:00:00.000Z,True
3494,349,Army,28.0,324,Coastal Carolina,21.0,2023-11-18T17:00:00.000Z,True
3493,344,Mississippi State,41.0,2572,Southern Mississippi,20.0,2023-11-18T17:00:00.000Z,True
3492,252,BYU,24.0,201,Oklahoma,31.0,2023-11-18T17:00:00.000Z,True
3491,2800,Alma College,32.0,83,DePauw,17.0,2023-11-18T17:00:00.000Z,True
3483,84,Indiana,21.0,127,Michigan State,24.0,2023-11-18T17:00:00.000Z,True
3489,452,Endicott College,17.0,2782,SUNY Cortland,23.0,2023-11-18T17:00:00.000Z,True
3488,235,Memphis,34.0,2567,SMU,38.0,2023-11-18T17:00:00.000Z,True
3487,81,Springfield,7.0,175,Ithaca,21.0,2023-11-18T17:00:00.000Z,True
3486,2516,Randolph-Macon,28.0,3112,Christopher Newport,20.0,2023-11-18T17:00:00.000Z,True
3485,2808,Delaware Valley,16.0,237,Union,24.0,2023-11-18T17:00:00.000Z,True
3498,2681,Wagner,48.0,126086,Post University,21.0,2023-11-18T17:00:00.000Z,True
3484,2426,Navy,10.0,151,East Carolina,0.0,2023-11-18T17:00:00.000Z,True
3497,2368,Marist,21.0,2083,Bucknell,38.0,2023-11-18T17:00:00.000Z,True
3490,426,Mount Union,56.0,3162,Alfred State College,14.0,2023-11-18T17:00:00.000Z,True
3481,120,Maryland,24.0,130,Michigan,31.0,2023-11-18T17:00:00.000Z,True
3480,216,Susquehanna,20.0,146,Grove City College,21.0,2023-11-18T17:00:00.000Z,True
3463,2678,VMI,20.0,2717,Western Carolina,10.0,2023-11-18T17:00:00.000Z,True
3464,2329,Lehigh,21.0,322,Lafayette,49.0,2023-11-18T17:00:00.000Z,True
3465,2747,Wofford,19.0,231,Furman,13.0,2023-11-18T17:00:00.000Z,True
3466,2086,Butler,9.0,2181,Drake,13.0,2023-11-18T17:00:00.000Z,True
3467,2523,Robert Morris,14.0,2197,Eastern Illinois,28.0,2023-11-18T17:00:00.000Z,True
3468,43,Yale,23.0,108,Harvard,18.0,2023-11-18T17:00:00.000Z,True
3469,225,Brown,13.0,159,Dartmouth,38.0,2023-11-18T17:00:00.000Z,True
3470,107,Holy Cross,31.0,46,Georgetown,10.0,2023-11-18T17:00:00.000Z,True
3471,2771,Merrimack,14.0,2184,Duquesne,26.0,2023-11-18T17:00:00.000Z,True
3472,2115,Central Connecticut,14.0,2598,St Francis PA,49.0,2023-11-18T17:00:00.000Z,True
3473,41,Connecticut,31.0,2529,Sacred Heart,3.0,2023-11-18T17:00:00.000Z,True
3474,245,Texas A&M,38.0,2000,Abilene Christian,10.0,2023-11-18T17:00:00.000Z,True
3475,333,Alabama,66.0,236,Chattanooga,10.0,2023-11-18T17:00:00.000Z,True
3476,213,Penn State,27.0,164,Rutgers,6.0,2023-11-18T17:00:00.000Z,True
3479,145,Ole Miss,35.0,2433,Louisiana Monroe,3.0,2023-11-18T17:00:00.000Z,True
3482,118,Johns Hopkins,62.0,2843,Western Connecticut State,20.0,2023-11-18T17:00:00.000Z,True
3478,2390,Miami,31.0,97,Louisville,38.0,2023-11-18T17:00:00.000Z,True
3477,77,Northwestern,23.0,2509,Purdue,15.0,2023-11-18T17:00:00.000Z,True
3519,2044,Aurora,20.0,2141,Coe,7.0,2023-11-18T18:00:00.000Z,True
3508,2142,Colgate,21.0,2230,Fordham,14.0,2023-11-18T18:00:00.000Z,True
3509,340,Bowdoin,21.0,2977,Trinity CT,58.0,2023-11-18T18:00:00.000Z,True
3510,172,Cornell,14.0,171,Columbia,22.0,2023-11-18T18:00:00.000Z,True
3511,2128,Charleston WV,52.0,2441,New Haven,44.0,2023-11-18T18:00:00.000Z,True
3512,2210,Elon,51.0,2261,Hampton,14.0,2023-11-18T18:00:00.000Z,True
3513,2241,Gardner-Webb,34.0,2127,Charleston Southern,10.0,2023-11-18T18:00:00.000Z,True
3514,160,New Hampshire,44.0,311,Maine,25.0,2023-11-18T18:00:00.000Z,True
3515,399,Albany,41.0,2405,Monmouth,0.0,2023-11-18T18:00:00.000Z,True
3516,2535,Samford,27.0,2630,UT Martin,17.0,2023-11-18T18:00:00.000Z,True
3517,2331,Lenoir-Rhyne,63.0,2974,Shepherd,17.0,2023-11-18T18:00:00.000Z,True
3518,2740,Wisconsin-La Crosse,62.0,2399,Minnesota-Morris,7.0,2023-11-18T18:00:00.000Z,True
3499,2803,Bryant,45.0,2546,Southeast Missouri State,21.0,2023-11-18T18:00:00.000Z,True
3520,2335,Liberty,49.0,113,UMass,25.0,2023-11-18T18:00:00.000Z,True
3521,33,Colby,28.0,2394,Middlebury,35.0,2023-11-18T18:00:00.000Z,True
3522,2193,East Tennessee State,35.0,2643,The Citadel,23.0,2023-11-18T18:00:00.000Z,True
3523,2745,UW-Whitewater,42.0,2802,Bethel MN,14.0,2023-11-18T18:00:00.000Z,True
3524,2729,William & Mary,26.0,257,Richmond,27.0,2023-11-18T18:00:00.000Z,True
3500,2673,Valdosta State,62.0,2336,Limestone,41.0,2023-11-18T18:00:00.000Z,True
3501,215,Slippery Rock,45.0,2188,East Stroudsburg,14.0,2023-11-18T18:00:00.000Z,True
3502,2315,Kutztown,38.0,2676,Virginia Union,14.0,2023-11-18T18:00:00.000Z,True
3503,125,Grand Valley State,21.0,2222,Ferris State,14.0,2023-11-18T18:00:00.000Z,True
3504,47,Howard,14.0,2415,Morgan State,7.0,2023-11-18T18:00:00.000Z,True
3505,284,Stonehill,40.0,2341,Long Island University,23.0,2023-11-18T18:00:00.000Z,True
3507,48,Delaware,7.0,222,Villanova,35.0,2023-11-18T18:00:00.000Z,True
3532,219,Pennsylvania,17.0,163,Princeton,24.0,2023-11-18T18:00:00.000Z,True
3530,3071,North Central,65.0,2056,Belhaven College,0.0,2023-11-18T18:00:00.000Z,True
3529,121,Bates College,0.0,2731,Williams,43.0,2023-11-18T18:00:00.000Z,True
3528,2506,Presbyterian College,3.0,2413,Morehead State,13.0,2023-11-18T18:00:00.000Z,True
3527,119,Towson,31.0,227,Rhode Island,30.0,2023-11-18T18:00:00.000Z,True
3526,2685,Wartburg,49.0,2286,Illinois College,14.0,2023-11-18T18:00:00.000Z,True
3525,386,Trinity TX,20.0,2810,Hardin-Simmons,6.0,2023-11-18T18:00:00.000Z,True
3531,396,Wheaton College Ill,41.0,2419,Mount St. Joseph,34.0,2023-11-18T18:00:00.000Z,True
3506,2448,North Carolina A&T,14.0,2097,Campbell,28.0,2023-11-18T18:00:00.000Z,True
3543,55,Jacksonville State,56.0,2348,Louisiana Tech,17.0,2023-11-18T19:00:00.000Z,True
3534,93,Murray State,17.0,2754,Youngstown State,34.0,2023-11-18T19:00:00.000Z,True
3535,2428,North Carolina Central,52.0,2169,Delaware State,14.0,2023-11-18T19:00:00.000Z,True
3536,2710,Western Illinois,6.0,233,South Dakota,48.0,2023-11-18T19:00:00.000Z,True
3537,2458,Northern Colorado,23.0,2502,Portland State,27.0,2023-11-18T19:00:00.000Z,True
3538,79,Southern Illinois,38.0,282,Indiana State,9.0,2023-11-18T19:00:00.000Z,True
3533,149,Montana,37.0,147,Montana State,7.0,2023-11-18T19:00:00.000Z,True
3542,2043,Augustana SD,51.0,2364,Minnesota State,24.0,2023-11-18T19:00:00.000Z,True
3540,2429,Charlotte,7.0,242,Rice,28.0,2023-11-18T19:00:00.000Z,True
3547,2393,Middle Tennessee,34.0,2638,UTEP,30.0,2023-11-18T19:00:00.000Z,True
3549,2050,Ball State,34.0,2309,Kent State,3.0,2023-11-18T19:00:00.000Z,True
3539,2118,Central Missouri State,56.0,2271,Henderson State,14.0,2023-11-18T19:00:00.000Z,True
3544,110243,University of Texas of the Permian Basin,3.0,132,Bemidji State,10.0,2023-11-18T19:00:00.000Z,True
3545,90,Pittsburg State,35.0,2292,Indianapolis,14.0,2023-11-18T19:00:00.000Z,True
